url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","skinny - “eat more”
big - “eat less” 
black - “ugly”
white - “basic”",hauntedxdreamss,,,9.6K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",The 10 year old girl who said she didn’t know if her mom was lying about her being skinny-,SweetiePie,,,1K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",That girl who said “I like my skin colour cause it’s unique” omg 🥺,Hazza Styles28,,,4.2K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","You get bullied for being too “fat”
You get bullied for being too “skinny”
You get bullied for being too “average”",smoll bean,,,273
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","Skinny-beautiful
Big-beautiful 
Black-beautiful 
White- beautiful ",OceanX Waves,,,400
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",“I just- wanna kinda fit it” sad that a 10 year old feels this way .,Flower Girl,,,13K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",""" No one is born ugly, we just live in a judgemental society ""
- Kim Namjoon",Pradnyani Kausiky Nara Yogini,,,651
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",Hearing a 10 year old saying she's insecure means that this world needs to change NOW.,axtivekarizma,,,181
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",The girl named Mia really broke my heart when she said she doesn't feel comfortable in her own skin...sweetie you are sooo beautiful 🥺🥺🥺,Alexia,,,376
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",The 11 year old girls insecurity’s broke me,Yuck Pupz,,,132
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",I can’t believe a literal 10 year old feels this way. Society sucks,akira,,,9.7K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","“You were born to be real, not to be perfect”
-Min Yoongi",Shana Laornual,,,63
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","I Just want to be good enough....and I'm only 13....
-my mind",Spri,,,585
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",seeing kids my age (11-12) talk about insecurities just makes me wanna cry.,Sofija Mitevska,,,87
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",That 11 year old girl is so beautiful... she just doesn’t realize it. They all are,Juvana Sunil,,,86
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",I want the people who say “it’s just a joke” to watch this and then see if they can say that again,Kirishimas left croc _,,,97
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","this breaks my heart, these little babies worrying about body image at such a young age. baby! you are beautiful no matter what shape you are.",Eden George,,,70
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","the 11 year old girl, Mia, is so. freaking. beautiful.",Orchard Oriole,,,28
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","""Who we are isn't how we live, we are more than our bodies.""

- a song lyric ",Shrek Is Everywhere,,,16
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",Listening to the 10 and 11-year-old talk about how insecure breaks my heart.,Hannah McInroy,,,12K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","I like how theirs only 10 and up girls talking about how their body looks and how they hate their body, and then theirs 6-7 year old girls  talking about how strong they are lol",Pink Boba,,,27
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","Im a little upset about how they didn't bring up feeling ashamed bc you're too skinny. It might not be as bad, but it's still hard and a lot of people get bullied for it",Crx Bxbys Mxshups,,,29
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","It’s really, like REALLY funny how most of you guys, around the ages of 13 - 18 say that your tearing up because of the 10 year old and the 11 year old saying that they feel insecure, so now you notice that kids can feel sad and it’s not for attention?!?",•Melanie Stuffz•,,,78
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","No one is ugly we just live in a judgmental society
                               - Kim Namjoon",•YOONKOOK•,,,5
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","Today's generation
Skinny-bullied
Fat-bullies
Curvy-bullied",Worken,,,9.3K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",The sad part is that most girls get criticized by other females.,Melanie Bustamante,,,11
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",That 10 year old is a fragile angel that someone needs to take care of,Alice Williams,,,29
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","I'm 14 and I hate the way I look. Wear black jeans and hoodies and I tie my hair up of because I'm ashamed of how fat/ugly I am and I don't want people to think I'm trying and failing to look pretty. I never look in the mirror and I do ANYTHING to get out of  photos, especially group photos, because I feel like I spoil the photo and I disappoint my friends. I'm uncomfortable around my boyfriend now because I know I can't be the girl he deserves, and I hate it when he (or anyone) looks at me because I immediately start worrying that they notice all of my insecurities and they're just really grossed out by me. No one's ever going to read this because I'm two years late but.... just on the off chance you do... if you're feeling this way, you're not alone, and it's NOT ok to feel like this, to feel worthless and unwanted and an embarrassment.",Katie Jones,,,13
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",All of these girls are highkey gorgeous.,Ivana Bungay,,,11
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","when ur the only dancer in your class that is ""Not Skinny""",Hanniah Grace Beacham,,,7
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","I relate to the 11 year old, I don't even like looking in my mirror anymore so I just try to avoid it",Weebウィーブ,,,5
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",People want to lose wight when I've been wanting to get wight bcz being a Skelton is not pretty...being super skinny is not healthy or pretty and it's hard to eccept yourself but never compare yourself to others bcz everyone have insecurities so it's normal accept them and care less about ppls opinions,moon light,,,30
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","Nobody is born ugly, we are just born in a judgmental society.
-Kim namjoon",Devika Krishna,,,1
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","It’s okay to be chubby
It’s okay to be skinny
It’s okay to be tall
It’s okay to be short",Palmen Alma,,,6.7K
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","I’m searching for the “Nobody is ugly, we’re just born in a judgmental society” Namjoon quote cause I’m sure it’s somewhere here",pinacolino,,,3
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",1:53 the amount of pain in this girl’s eyes is heart-wrenching. I know what that feels like ): I hope she knows she’s absolutely beautiful in every aspect,— Antaeque —,,,6
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",I mean this is heartbreaking they’re all so beautiful and they don’t even see it:(,zahara,,,4
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",I literally struggled gaining weight here 😭😭 my parents sometimes gets mad at me for being too skinny 😭😭😭,strqwbxrrii,,,9
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018",the 11 year old girl is so pretty. her hair and eyes compliments her perfectly. it hurts to hear what she said abt not being able to look in the mirror bc a child shouldn’t have to worry about that,koolvr,,,11
https://www.youtube.com/watch?v=5mP5RveA_tk,Girls Ages 6-18 Talk About Body Image | Allure,Allure,"5,014,874 views","Jun 1, 2018","To all the ppl  that are insecure about themselves.... 


You have a life of your own and don't let others tell you how to live♥️",Taneesha Sudheer,,,3
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","We know it can be hard to feel good about your body sometimes! Let us know, did this video help change your understanding or outlook at all?
Appreciate you all for commenting with us and watching our videos, as always :)",,,,975
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Even tho I look like a burned chicken mcnugget, I still love myself",TheSaksutin,,,5.2K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",and dis is why the oversized hoodie never disappoints,k0uku svn,,,2.3K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",Clicks to see why I have body image issues,Erica Morman,,,5.5K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","It's simple, it's because my parents gave me the ugly >:(",Jack_daniels,,,3.7K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",My mom says I'm a handsome boy why is this recommended to me,JP,,,660
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","I've found it interesting, when watching older movies, I tend to notice how ""normal"" all the actors looked in films. In comparison, when I see more recent movies, actors look incredibly glossed over.",Phantom Blue,,,1.1K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","When you admire your own body people seem to think it's ok too insult you in some way, shape, or form. Either you're ""full of yourself"" or ""not all that.""",cum cakes,,,1.9K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",I feel like those percentages are low....,Christin B,,,3.5K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",I look in the mirror and I think I’m cute. It’s when someone takes a picture of me that I hate myself and think I’m ugly.,Teresa Martinez,,,338
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","""Why Is It Hard to like your Own Body?""

Me: because I'm a Duck",꧁༒Duchi༒꧂,,,1K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Once there was an ugly barnacle.


He was so ugly, that everyone died.",Adam S,,,1K
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",“YOU GAVE ME THE UGLY”,That Reviewer guy,,,930
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","It’s weird for me to think that there are people out there who are just... happy. No anxieties, no insecurities- no, now that I write it out, I’m pretty sure that’s a myth.",maipe tallis,,,64
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",It's hard to ignore your negative things,kami kira,,,392
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","""I get turned on when I see myself""

Self confidence peaked",Virasman,,,523
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","TLDR: We have good taste,so we dont like ourselves",Turtle Jr,,,180
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Nobody: 

Me: looking in the mirror criticizing myself while watching this video",Marcelo Rosales,,,469
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","This made me so sad. I struggle from time to time now, but as a teen, self-love was nonexistent. Seeing that only 12% of girls at that age are comfortable in their bodies is so depressing",Evelyn Cortus,,,152
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",I'm ugly and I'm proud!,PaleGhost69,,,446
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",make a why do i keep going back to my girlfriend/boyfriend even after so many breakups,Abraham M.,,,277
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",It’s simple! Instagram is the problem 😂.,Flow Z,,,52
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","1:25
“I wAnT bLEacH!!”
“Yah, I have some, but I don’t like the taste of it”
“You drink bleach!?”",Wheat Wholegrain,,,166
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",My parents beauty: 💖💝💗💖💓💞💕,Ajang Awac,,,69
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","We need more “regular body” acceptance.

Less outlier acceptance.",ilovecodemonkeys,,,100
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","you’re not ugly, you’re just not your type :)",lioness,,,6
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Yeah, my friends ""actually love and accept"" me. I just don't love or accept myself.",Celia R.,,,70
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",Is how we see our faces different from how others see us? I always wanted to know this. 🍐,Michelle Monroe,,,97
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Really interesting.  Growing up in the 50's, 60's and 70's was very different in regards to this.  I was really lucky with my own son who never had to deal with body image issues.  B 1983.  I really mean lucky.  Thanks guys!!",belizeguy,,,67
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",Does the other half that are satisfied with them self often see them self as more attractive then they are? might be a nice followup video,omgben,,,124
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","The thing is, I don’t want to become more confident. I genuinely believe I need to lose weight and am terrified that if I become too confident, I’ll lose that drive to change.",Saga,,,66
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",My sister stole my parents' good genes before me :(,Minho,,,30
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Me: I don’t like my body. 
My bf: what would you change if you could?
Me: all of it. You wouldn’t understand.
My bf: what do you mean?",Iveta W,,,48
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","this coming year, I want to work on my self-confidence more than ever. I felt underappreciated by bosses, stepped on by peers, and overlooked by so many family members. I began to feel unworthy and undeserving and unloved and unappreciated. I've been criticized for my heart, my body, in my values and I'm sick and tired of it. I'm so ready to step into my true with and beauty and become unapologetic in my presence in 2020.",theFitty,,,57
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","This video: exists
Dysphoria: I'ma wreck this mans whole career",Boom34,,,57
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","When I wake up in the morning, I'm like, ""Damn, I'm ugly"".
Then I think: ""I can't change it anyway, eh.""",Pope of the Amami Church,,,14
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","The guyin the drawing: I want bleach!
Me: To drink it ?",Elaine van den Heuvel,,,82
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","It’s so funny too because right when someone does have a naturally nice body or a body they worked to get people will immediately try to belittle that person, it’s just more proof that we compare ourselves to the others around us constantly and when we don’t look like that we become insecure and sad",Coleman Greer,,,35
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Why I don’t like my body: I hate myself in general, not just my body!",Ainslee.,,,22
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","If society still thinks I'm not attractive, then me ""loving and accepting"" myself is kind of pointless.",RobTCGZ,,,6
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",There is no such thing as perfection.  We need to embrace ourselves and offer ourselves the same love and acceptance we give to others.  Comparison is the thief of joy.  ♥️,Nena Lavonne,,,12
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",*Zen from mystic messenger would like to know your location*,Squidiffer,,,3
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",I look in the mirror thinking I look like a snacc when in real life I look like a dead rat ;-;,ꕥFlower Lilyꕥ,,,11
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","You're in the mirror but you're not seeing yourself,
Just seeing all the ways you could be someone else",Deexquisite,,,1
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","Y'all have no idea how much I needed to watch this right now...
Thank you so much ♡",Ian Dean,,,12
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","I’m not ugly
Infact I think I look beautiful

But I look like a girl so I cry ;w;",Nobody,,,1
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",I used to be okay with my body until I realized every girl on tinder was not okay with it,Nick Tokar,,,6
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","It took a breakdown, anorexia, severe depression and two years in hospital to make me realise that I may not be everyone's type, but I don't have to be. I have to be my type, I want to be okay in my own body. I am learning to be.",MsAquamonkey,,,1
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019","When someone loves you, the way they talk about you is different. You feel safe and comfortable.",Minh Thong,,,
https://www.youtube.com/watch?v=TwTWyCIGblM,The Science of Body Image,AsapSCIENCE,"710,990 views","Dec 12, 2019",Something else I’m curious about- why is it so hard to like your own singing voice?,Esteemed character actress Margo Martindale,,,1
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","winnie the pooh ate what he wanted, never wore pants, and wore a crop top. you can too. you're beautiful.",MustacheCake 3.0,,,24K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","i pray lili goes on to be a big actress after riverdale, i don’t want this amazingly inspiring woman to only be remembered through a show with bad writing.",hannah,,,6.7K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","""People told me I didn't have the right to talk about being insecure about my body, because I was skinny"" wow. im so glad she brought that up.",Clara Dyson,,,4.2K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018",lili is going to make an amazing mother.,kelly manke,,,17K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","""Everyone wants to see the flaws of another person because we wanted to see glimpses of our own insecurities in them,"" that hit hard",Carol A,,,5.5K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","“We aren’t born with these  insecurities,we are told to be insecure” THAT TOOK ME TO REALITY GIRLY",Liza,,,9.9K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","'We aren't born with insecurities, we are told what to be insecure about'
Okay, why did I feel that so deeply?",Joya Trif,,,2.3K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","I cant believe people critize her. She speaks so clearly, and she looks so healthy. She is amazing and i cant believe some of you tell her something that she doesn’t deserve to hear. I mean, she is inspiring and she speaks so clearly and encouraging.",Susana Judith Orts Juste,,,1.1K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","Really random, but Lili would be the best camp counselor, just sayin.",Noelle Ledford,,,4.3K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018",You have no idea how BAD I needed to hear this.,sara Roach,,,5.2K
https://www.youtube.com/watch?v=-Au62AcSDsw,Lili Reinhart’s Revealing Speech About Body Image | Glamour WOTY 2018,Glamour,"2,216,735 views","Nov 12, 2018","The fact that most of the comments are about Cole is so sad, like Lili is her own person and this is her speech and you all are just talking about her boyfriend.",naxmijadee_,,,1.6K
